Record.ID,e,s,word,eng-acc,spa-acc,cognate,diff,subject
BUBA079,eng,spa,compass,1,0,1,5,subject9
BUBA079,eng,spa,latch,0,1,0,6,subject9
BUBA079,eng,spa,tripod,0,0,1,6,subject9
BUBA079,eng,spa,scroll,0,0,0,6,subject9
BUBA079,eng,spa,tongs,0,0,0,6,subject9
BUBA079,eng,spa,sphinx,1,0,1,6,subject9
BUBA079,eng,spa,yoke,0,0,0,6,subject9
BUBA079,eng,spa,trellis,0,0,0,6,subject9
BUBA079,eng,spa,protractor,0,0,0,6,subject9
BUBA079,eng,spa,abacus,0,0,1,6,subject9
BUBA080,eng,spa,comb,1,1,0,1,subject10
BUBA080,eng,spa,flower,1,1,1,1,subject10
BUBA080,eng,spa,helicopter,0,1,1,2,subject10
BUBA080,eng,spa,broom,1,1,0,2,subject10
BUBA080,eng,spa,octopus,1,1,0,2,subject10
BUBA080,eng,spa,mushroom,1,0,0,2,subject10
BUBA080,eng,spa,hanger,1,1,0,2,subject10
BUBA080,eng,spa,wheelchair,1,1,0,2,subject10
BUBA080,eng,spa,camel,1,1,1,2,subject10
BUBA080,eng,spa,mask,1,1,1,2,subject10
BUBA080,eng,spa,racquet,0,0,1,3,subject10
BUBA080,eng,spa,snail,1,1,0,3,subject10
BUBA080,eng,spa,volcano,1,0,1,3,subject10
BUBA080,eng,spa,seahorse,0,1,0,3,subject10
BUBA080,eng,spa,dart,0,0,1,3,subject10
BUBA080,eng,spa,canoe,1,1,1,3,subject10
BUBA080,eng,spa,wreath,0,0,0,3,subject10
BUBA080,eng,spa,beaver,0,0,0,3,subject10
BUBA080,eng,spa,harmonica,1,1,1,3,subject10
BUBA080,eng,spa,rhinoceros,0,1,1,4,subject10
BUBA080,eng,spa,acorn,0,0,0,4,subject10
BUBA080,eng,spa,igloo,1,1,1,4,subject10
BUBA080,eng,spa,stilts,0,0,0,4,subject10
BUBA080,eng,spa,dominos,1,1,1,4,subject10
BUBA080,eng,spa,harp,0,0,1,4,subject10
BUBA080,eng,spa,hammock,1,1,1,4,subject10
BUBA080,eng,spa,knocker,0,0,0,4,subject10
BUBA080,eng,spa,pyramid,0,0,1,5,subject10
BUBA080,eng,spa,muzzle,0,0,0,5,subject10
BUBA080,eng,spa,unicorn,0,0,1,5,subject10
BUBA080,eng,spa,funnel,0,0,0,5,subject10
BUBA080,eng,spa,accordion,0,1,1,5,subject10
BUBA080,eng,spa,noose,0,0,0,5,subject10
BUBA080,eng,spa,asparagus,0,0,1,5,subject10
BUBA080,eng,spa,compass,0,0,1,5,subject10
BUBA080,eng,spa,latch,0,0,0,6,subject10
BUBA080,eng,spa,tripod,0,0,1,6,subject10
BUBA080,eng,spa,scroll,0,0,0,6,subject10
BUBA080,eng,spa,tongs,0,0,0,6,subject10
BUBA080,eng,spa,sphinx,0,0,1,6,subject10
BUBA080,eng,spa,yoke,0,0,0,6,subject10
BUBA080,eng,spa,trellis,0,0,0,6,subject10
BUBA080,eng,spa,protractor,0,0,0,6,subject10
BUBA080,eng,spa,abacus,0,0,1,6,subject10
BUBA083,eng,spa,comb,0,1,0,1,subject11
BUBA083,eng,spa,flower,1,1,1,1,subject11
BUBA083,eng,spa,helicopter,0,0,1,2,subject11
BUBA083,eng,spa,broom,0,1,0,2,subject11
BUBA083,eng,spa,octopus,0,0,0,2,subject11
BUBA083,eng,spa,mushroom,0,1,0,2,subject11
BUBA083,eng,spa,hanger,0,1,0,2,subject11
BUBA083,eng,spa,wheelchair,0,0,0,2,subject11
BUBA083,eng,spa,camel,0,1,1,2,subject11
BUBA083,eng,spa,mask,0,0,1,2,subject11
BUBA083,eng,spa,racquet,0,1,1,3,subject11
BUBA083,eng,spa,snail,0,0,0,3,subject11
BUBA083,eng,spa,volcano,0,1,1,3,subject11
BUBA083,eng,spa,seahorse,0,1,0,3,subject11
BUBA083,eng,spa,dart,0,1,1,3,subject11
BUBA083,eng,spa,canoe,0,1,1,3,subject11
BUBA083,eng,spa,wreath,0,0,0,3,subject11
BUBA083,eng,spa,beaver,0,0,0,3,subject11
BUBA083,eng,spa,harmonica,0,0,1,3,subject11
BUBA083,eng,spa,rhinoceros,0,1,1,4,subject11
BUBA083,eng,spa,acorn,0,0,0,4,subject11
BUBA083,eng,spa,igloo,0,0,1,4,subject11
BUBA083,eng,spa,stilts,0,1,0,4,subject11
BUBA083,eng,spa,dominos,0,0,1,4,subject11
BUBA083,eng,spa,harp,0,0,1,4,subject11
BUBA083,eng,spa,hammock,0,0,1,4,subject11
BUBA083,eng,spa,knocker,0,0,0,4,subject11
BUBA083,eng,spa,pyramid,0,1,1,5,subject11
BUBA083,eng,spa,muzzle,0,0,0,5,subject11
BUBA083,eng,spa,unicorn,0,0,1,5,subject11
BUBA083,eng,spa,funnel,0,0,0,5,subject11
BUBA083,eng,spa,accordion,0,1,1,5,subject11
BUBA083,eng,spa,noose,0,1,0,5,subject11
BUBA083,eng,spa,asparagus,0,0,1,5,subject11
BUBA083,eng,spa,compass,0,0,1,5,subject11
BUBA083,eng,spa,latch,0,0,0,6,subject11
BUBA083,eng,spa,tripod,0,0,1,6,subject11
BUBA083,eng,spa,scroll,0,0,0,6,subject11
BUBA083,eng,spa,tongs,0,0,0,6,subject11
BUBA083,eng,spa,sphinx,0,0,1,6,subject11
BUBA083,eng,spa,yoke,0,0,0,6,subject11
BUBA083,eng,spa,trellis,0,0,0,6,subject11
BUBA083,eng,spa,protractor,0,0,0,6,subject11
BUBA083,eng,spa,abacus,0,0,1,6,subject11
BUBA084,eng,spa,comb,1,1,0,1,subject12
BUBA084,eng,spa,flower,1,1,1,1,subject12
BUBA084,eng,spa,helicopter,1,1,1,2,subject12
BUBA084,eng,spa,broom,1,1,0,2,subject12
BUBA084,eng,spa,octopus,1,0,0,2,subject12
BUBA084,eng,spa,mushroom,1,1,0,2,subject12
BUBA084,eng,spa,hanger,1,0,0,2,subject12
BUBA084,eng,spa,wheelchair,1,1,0,2,subject12
BUBA084,eng,spa,camel,1,0,1,2,subject12
BUBA084,eng,spa,mask,0,1,1,2,subject12
BUBA084,eng,spa,racquet,0,0,1,3,subject12
BUBA084,eng,spa,snail,0,0,0,3,subject12
BUBA084,eng,spa,volcano,1,1,1,3,subject12
BUBA084,eng,spa,seahorse,1,1,0,3,subject12
BUBA084,eng,spa,dart,1,0,1,3,subject12
BUBA084,eng,spa,canoe,0,0,1,3,subject12
BUBA084,eng,spa,wreath,1,0,0,3,subject12
BUBA084,eng,spa,beaver,1,0,0,3,subject12
BUBA084,eng,spa,harmonica,1,0,1,3,subject12
BUBA084,eng,spa,rhinoceros,1,1,1,4,subject12
BUBA084,eng,spa,acorn,0,0,0,4,subject12
BUBA084,eng,spa,igloo,0,0,1,4,subject12
BUBA084,eng,spa,stilts,0,0,0,4,subject12
BUBA084,eng,spa,dominos,1,1,1,4,subject12
BUBA084,eng,spa,harp,1,0,1,4,subject12
BUBA084,eng,spa,hammock,0,0,1,4,subject12
BUBA084,eng,spa,knocker,1,0,0,4,subject12
BUBA084,eng,spa,pyramid,1,1,1,5,subject12
BUBA084,eng,spa,muzzle,0,0,0,5,subject12
BUBA084,eng,spa,unicorn,1,0,1,5,subject12
BUBA084,eng,spa,funnel,1,0,0,5,subject12
BUBA084,eng,spa,accordion,1,0,1,5,subject12
BUBA084,eng,spa,noose,1,0,0,5,subject12
BUBA084,eng,spa,asparagus,1,0,1,5,subject12
BUBA084,eng,spa,compass,1,0,1,5,subject12
BUBA084,eng,spa,latch,1,0,0,6,subject12
BUBA084,eng,spa,tripod,1,0,1,6,subject12
BUBA084,eng,spa,scroll,0,0,0,6,subject12
BUBA084,eng,spa,tongs,1,0,0,6,subject12
BUBA084,eng,spa,sphinx,1,0,1,6,subject12
BUBA084,eng,spa,yoke,0,0,0,6,subject12
BUBA084,eng,spa,trellis,0,0,0,6,subject12
BUBA084,eng,spa,protractor,0,0,0,6,subject12
BUBA084,eng,spa,abacus,1,0,1,6,subject12
BUBA085,eng,spa,comb,1,0,0,1,subject13
BUBA085,eng,spa,flower,1,1,1,1,subject13
BUBA085,eng,spa,helicopter,1,0,1,2,subject13
BUBA085,eng,spa,broom,1,1,0,2,subject13
BUBA085,eng,spa,octopus,1,0,0,2,subject13
BUBA085,eng,spa,mushroom,1,1,0,2,subject13
BUBA085,eng,spa,hanger,1,0,0,2,subject13
BUBA085,eng,spa,wheelchair,1,1,0,2,subject13
BUBA085,eng,spa,camel,1,1,1,2,subject13
BUBA085,eng,spa,mask,1,1,1,2,subject13
BUBA085,eng,spa,racquet,1,1,1,3,subject13
BUBA085,eng,spa,snail,1,1,0,3,subject13
BUBA085,eng,spa,volcano,1,0,1,3,subject13
BUBA085,eng,spa,seahorse,1,0,0,3,subject13
BUBA085,eng,spa,dart,1,0,1,3,subject13
BUBA085,eng,spa,canoe,1,1,1,3,subject13
BUBA085,eng,spa,wreath,1,0,0,3,subject13
BUBA085,eng,spa,beaver,0,0,0,3,subject13
BUBA085,eng,spa,harmonica,1,1,1,3,subject13
BUBA085,eng,spa,rhinoceros,1,0,1,4,subject13
BUBA085,eng,spa,acorn,1,0,0,4,subject13
BUBA085,eng,spa,igloo,1,0,1,4,subject13
BUBA085,eng,spa,stilts,0,0,0,4,subject13
BUBA085,eng,spa,dominos,1,1,1,4,subject13
BUBA085,eng,spa,harp,1,1,1,4,subject13
BUBA085,eng,spa,hammock,1,0,1,4,subject13
BUBA085,eng,spa,knocker,1,0,0,4,subject13
BUBA085,eng,spa,pyramid,1,1,1,5,subject13
BUBA085,eng,spa,muzzle,1,0,0,5,subject13
BUBA085,eng,spa,unicorn,1,1,1,5,subject13
BUBA085,eng,spa,funnel,1,0,0,5,subject13
BUBA085,eng,spa,accordion,0,0,1,5,subject13
BUBA085,eng,spa,noose,1,0,0,5,subject13
BUBA085,eng,spa,asparagus,1,1,1,5,subject13
BUBA085,eng,spa,compass,1,0,1,5,subject13
BUBA085,eng,spa,latch,0,0,0,6,subject13
BUBA085,eng,spa,tripod,1,0,1,6,subject13
BUBA085,eng,spa,scroll,1,0,0,6,subject13
BUBA085,eng,spa,tongs,1,0,0,6,subject13
BUBA085,eng,spa,sphinx,1,0,1,6,subject13
BUBA085,eng,spa,yoke,1,0,0,6,subject13
BUBA085,eng,spa,trellis,1,0,0,6,subject13
BUBA085,eng,spa,protractor,0,0,0,6,subject13
BUBA085,eng,spa,abacus,1,0,1,6,subject13
BUBA089,eng,spa,comb,0,1,0,1,subject14
BUBA089,eng,spa,flower,0,0,1,1,subject14
BUBA089,eng,spa,helicopter,0,0,1,2,subject14
BUBA089,eng,spa,broom,1,0,0,2,subject14
BUBA089,eng,spa,octopus,0,0,0,2,subject14
BUBA089,eng,spa,mushroom,0,0,0,2,subject14
BUBA089,eng,spa,hanger,0,0,0,2,subject14
BUBA089,eng,spa,wheelchair,0,0,0,2,subject14
BUBA089,eng,spa,camel,0,1,1,2,subject14
BUBA089,eng,spa,mask,1,0,1,2,subject14
BUBA089,eng,spa,racquet,0,0,1,3,subject14
BUBA089,eng,spa,snail,0,0,0,3,subject14
BUBA089,eng,spa,volcano,0,0,1,3,subject14
BUBA089,eng,spa,seahorse,0,0,0,3,subject14
BUBA089,eng,spa,dart,1,1,1,3,subject14
BUBA089,eng,spa,canoe,1,1,1,3,subject14
BUBA089,eng,spa,wreath,1,0,0,3,subject14
BUBA089,eng,spa,beaver,1,0,0,3,subject14
BUBA089,eng,spa,harmonica,0,0,1,3,subject14
BUBA089,eng,spa,rhinoceros,0,0,1,4,subject14
BUBA089,eng,spa,acorn,0,0,0,4,subject14
BUBA089,eng,spa,igloo,0,0,1,4,subject14
BUBA089,eng,spa,stilts,1,0,0,4,subject14
BUBA089,eng,spa,dominos,1,0,1,4,subject14
BUBA089,eng,spa,harp,1,0,1,4,subject14
BUBA089,eng,spa,hammock,0,0,1,4,subject14
BUBA089,eng,spa,knocker,1,0,0,4,subject14
BUBA089,eng,spa,pyramid,0,0,1,5,subject14
BUBA089,eng,spa,muzzle,1,0,0,5,subject14
BUBA089,eng,spa,unicorn,0,0,1,5,subject14
BUBA089,eng,spa,funnel,1,0,0,5,subject14
BUBA089,eng,spa,accordion,0,0,1,5,subject14
BUBA089,eng,spa,noose,0,0,0,5,subject14
BUBA089,eng,spa,asparagus,0,0,1,5,subject14
BUBA089,eng,spa,compass,0,0,1,5,subject14
BUBA089,eng,spa,latch,0,0,0,6,subject14
BUBA089,eng,spa,tripod,0,0,1,6,subject14
BUBA089,eng,spa,scroll,1,0,0,6,subject14
BUBA089,eng,spa,tongs,0,0,0,6,subject14
BUBA089,eng,spa,sphinx,0,0,1,6,subject14
BUBA089,eng,spa,yoke,1,0,0,6,subject14
BUBA089,eng,spa,trellis,0,0,0,6,subject14
BUBA089,eng,spa,protractor,0,0,0,6,subject14
BUBA089,eng,spa,abacus,0,0,1,6,subject14
BUBA090,eng,spa,comb,1,1,0,1,subject15
BUBA090,eng,spa,flower,1,1,1,1,subject15
BUBA090,eng,spa,helicopter,1,0,1,2,subject15
BUBA090,eng,spa,broom,1,0,0,2,subject15
BUBA090,eng,spa,octopus,1,0,0,2,subject15
BUBA090,eng,spa,mushroom,1,0,0,2,subject15
BUBA090,eng,spa,hanger,1,0,0,2,subject15
BUBA090,eng,spa,wheelchair,1,0,0,2,subject15
BUBA090,eng,spa,camel,1,0,1,2,subject15
BUBA090,eng,spa,mask,1,0,1,2,subject15
BUBA090,eng,spa,racquet,1,0,1,3,subject15
BUBA090,eng,spa,snail,1,0,0,3,subject15
BUBA090,eng,spa,volcano,1,0,1,3,subject15
BUBA090,eng,spa,seahorse,1,0,0,3,subject15
BUBA090,eng,spa,dart,1,1,1,3,subject15
BUBA090,eng,spa,canoe,1,1,1,3,subject15
BUBA090,eng,spa,wreath,1,0,0,3,subject15
BUBA090,eng,spa,beaver,1,0,0,3,subject15
BUBA090,eng,spa,harmonica,1,0,1,3,subject15
BUBA090,eng,spa,rhinoceros,1,0,1,4,subject15
BUBA090,eng,spa,acorn,1,0,0,4,subject15
BUBA090,eng,spa,igloo,1,0,1,4,subject15
BUBA090,eng,spa,stilts,1,0,0,4,subject15
BUBA090,eng,spa,dominos,1,0,1,4,subject15
BUBA090,eng,spa,harp,1,0,1,4,subject15
BUBA090,eng,spa,hammock,1,0,1,4,subject15
BUBA090,eng,spa,knocker,1,0,0,4,subject15
BUBA090,eng,spa,pyramid,1,0,1,5,subject15
BUBA090,eng,spa,muzzle,1,0,0,5,subject15
BUBA090,eng,spa,unicorn,1,0,1,5,subject15
BUBA090,eng,spa,funnel,1,0,0,5,subject15
BUBA090,eng,spa,accordion,1,0,1,5,subject15
BUBA090,eng,spa,noose,1,0,0,5,subject15
BUBA090,eng,spa,asparagus,1,0,1,5,subject15
BUBA090,eng,spa,compass,0,0,1,5,subject15
BUBA090,eng,spa,latch,1,0,0,6,subject15
BUBA090,eng,spa,tripod,0,0,1,6,subject15
BUBA090,eng,spa,scroll,1,0,0,6,subject15
BUBA090,eng,spa,tongs,1,0,0,6,subject15
BUBA090,eng,spa,sphinx,1,0,1,6,subject15
BUBA090,eng,spa,yoke,0,0,0,6,subject15
BUBA090,eng,spa,trellis,1,0,0,6,subject15
BUBA090,eng,spa,protractor,0,0,0,6,subject15
BUBA090,eng,spa,abacus,1,0,1,6,subject15
BUBA091,eng,spa,comb,0,0,0,1,subject16
BUBA091,eng,spa,flower,0,0,1,1,subject16
BUBA091,eng,spa,helicopter,0,0,1,2,subject16
BUBA091,eng,spa,broom,0,0,0,2,subject16
BUBA091,eng,spa,octopus,0,0,0,2,subject16
BUBA091,eng,spa,mushroom,0,0,0,2,subject16
BUBA091,eng,spa,hanger,0,0,0,2,subject16
BUBA091,eng,spa,wheelchair,0,0,0,2,subject16
BUBA091,eng,spa,camel,0,0,1,2,subject16
BUBA091,eng,spa,mask,0,0,1,2,subject16
BUBA091,eng,spa,racquet,0,0,1,3,subject16
BUBA091,eng,spa,snail,0,0,0,3,subject16
BUBA091,eng,spa,volcano,0,0,1,3,subject16
BUBA091,eng,spa,seahorse,0,0,0,3,subject16
BUBA091,eng,spa,dart,0,0,1,3,subject16
BUBA091,eng,spa,canoe,0,0,1,3,subject16
BUBA091,eng,spa,wreath,0,0,0,3,subject16
BUBA091,eng,spa,beaver,0,0,0,3,subject16
BUBA091,eng,spa,harmonica,0,0,1,3,subject16
BUBA091,eng,spa,rhinoceros,0,0,1,4,subject16
BUBA091,eng,spa,acorn,0,0,0,4,subject16
BUBA091,eng,spa,igloo,0,0,1,4,subject16
BUBA091,eng,spa,stilts,0,0,0,4,subject16
BUBA091,eng,spa,dominos,0,0,1,4,subject16
BUBA091,eng,spa,harp,0,0,1,4,subject16
BUBA091,eng,spa,hammock,0,0,1,4,subject16
BUBA091,eng,spa,knocker,0,0,0,4,subject16
BUBA091,eng,spa,pyramid,0,0,1,5,subject16
BUBA091,eng,spa,muzzle,0,0,0,5,subject16
BUBA091,eng,spa,unicorn,0,0,1,5,subject16
BUBA091,eng,spa,funnel,0,0,0,5,subject16
BUBA091,eng,spa,accordion,0,0,1,5,subject16
BUBA091,eng,spa,noose,0,0,0,5,subject16
BUBA091,eng,spa,asparagus,0,0,1,5,subject16
BUBA091,eng,spa,compass,0,0,1,5,subject16
BUBA091,eng,spa,latch,0,0,0,6,subject16
BUBA091,eng,spa,tripod,0,0,1,6,subject16
BUBA091,eng,spa,scroll,0,0,0,6,subject16
BUBA091,eng,spa,tongs,0,0,0,6,subject16
BUBA091,eng,spa,sphinx,0,0,1,6,subject16
BUBA091,eng,spa,yoke,0,0,0,6,subject16
BUBA091,eng,spa,trellis,0,0,0,6,subject16
BUBA091,eng,spa,protractor,0,0,0,6,subject16
BUBA091,eng,spa,abacus,0,0,1,6,subject16
BUBA092,eng,spa,comb,0,1,0,1,subject17
BUBA092,eng,spa,flower,1,1,1,1,subject17
BUBA092,eng,spa,helicopter,1,1,1,2,subject17
BUBA092,eng,spa,broom,1,1,0,2,subject17
BUBA092,eng,spa,octopus,0,1,0,2,subject17
BUBA092,eng,spa,mushroom,1,0,0,2,subject17
BUBA092,eng,spa,hanger,1,0,0,2,subject17
BUBA092,eng,spa,wheelchair,1,1,0,2,subject17
BUBA092,eng,spa,camel,1,1,1,2,subject17
BUBA092,eng,spa,mask,1,1,1,2,subject17
BUBA092,eng,spa,racquet,1,1,1,3,subject17
BUBA092,eng,spa,snail,1,1,0,3,subject17
BUBA092,eng,spa,volcano,0,1,1,3,subject17
BUBA092,eng,spa,seahorse,1,1,0,3,subject17
BUBA092,eng,spa,dart,0,1,1,3,subject17
BUBA092,eng,spa,canoe,0,1,1,3,subject17
BUBA092,eng,spa,wreath,0,0,0,3,subject17
BUBA092,eng,spa,beaver,0,0,0,3,subject17
BUBA092,eng,spa,harmonica,0,0,1,3,subject17
BUBA092,eng,spa,rhinoceros,0,1,1,4,subject17
BUBA092,eng,spa,acorn,0,0,0,4,subject17
BUBA092,eng,spa,igloo,0,0,1,4,subject17
BUBA092,eng,spa,stilts,0,1,0,4,subject17
BUBA092,eng,spa,dominos,0,1,1,4,subject17
BUBA092,eng,spa,harp,1,1,1,4,subject17
BUBA092,eng,spa,hammock,0,1,1,4,subject17
BUBA092,eng,spa,knocker,0,0,0,4,subject17
BUBA092,eng,spa,pyramid,1,1,1,5,subject17
BUBA092,eng,spa,muzzle,0,1,0,5,subject17
BUBA092,eng,spa,unicorn,1,0,1,5,subject17
BUBA092,eng,spa,funnel,0,0,0,5,subject17
BUBA092,eng,spa,accordion,1,1,1,5,subject17
BUBA092,eng,spa,noose,0,1,0,5,subject17
BUBA092,eng,spa,asparagus,0,1,1,5,subject17
BUBA092,eng,spa,compass,0,0,1,5,subject17
BUBA092,eng,spa,latch,0,1,0,6,subject17
BUBA092,eng,spa,tripod,1,0,1,6,subject17
BUBA092,eng,spa,scroll,0,0,0,6,subject17
BUBA092,eng,spa,tongs,0,0,0,6,subject17
BUBA092,eng,spa,sphinx,0,0,1,6,subject17
BUBA092,eng,spa,yoke,0,0,0,6,subject17
BUBA092,eng,spa,trellis,0,0,0,6,subject17
BUBA092,eng,spa,protractor,0,0,0,6,subject17
BUBA092,eng,spa,abacus,0,0,1,6,subject17
BUBA094,eng,spa,comb,1,1,0,1,
BUBA094,eng,spa,flower,1,1,1,1,subject18
BUBA094,eng,spa,helicopter,1,0,1,2,subject18
BUBA094,eng,spa,broom,1,1,0,2,subject18
BUBA094,eng,spa,octopus,1,0,0,2,subject18
BUBA094,eng,spa,mushroom,1,1,0,2,subject18
BUBA094,eng,spa,hanger,1,1,0,2,subject18
BUBA094,eng,spa,wheelchair,1,1,0,2,subject18
BUBA094,eng,spa,camel,1,1,1,2,subject18
BUBA094,eng,spa,mask,1,1,1,2,subject18
BUBA094,eng,spa,racquet,1,1,1,3,subject18
BUBA094,eng,spa,snail,1,0,0,3,subject18
BUBA094,eng,spa,volcano,1,1,1,3,subject18
BUBA094,eng,spa,seahorse,1,0,0,3,subject18
BUBA094,eng,spa,dart,1,0,1,3,subject18
BUBA094,eng,spa,canoe,1,0,1,3,subject18
BUBA094,eng,spa,wreath,0,0,0,3,subject18
