Record.ID,e,s,word,eng-acc,spa-acc,cognate,diff,subject
BUBA094,eng,spa,beaver,0,0,0,3,subject18
BUBA094,eng,spa,harmonica,1,1,1,3,subject18
BUBA094,eng,spa,rhinoceros,1,0,1,4,subject18
BUBA094,eng,spa,acorn,1,0,0,4,subject18
BUBA094,eng,spa,igloo,1,1,1,4,subject18
BUBA094,eng,spa,stilts,1,0,0,4,subject18
BUBA094,eng,spa,dominos,1,0,1,4,subject18
BUBA094,eng,spa,harp,1,1,1,4,subject18
BUBA094,eng,spa,hammock,1,0,1,4,subject18
BUBA094,eng,spa,knocker,1,0,0,4,subject18
BUBA094,eng,spa,pyramid,1,0,1,5,subject18
BUBA094,eng,spa,muzzle,0,0,0,5,subject18
BUBA094,eng,spa,unicorn,1,0,1,5,subject18
BUBA094,eng,spa,funnel,1,0,0,5,subject18
BUBA094,eng,spa,accordion,1,0,1,5,subject18
BUBA094,eng,spa,noose,1,0,0,5,subject18
BUBA094,eng,spa,asparagus,1,0,1,5,subject18
BUBA094,eng,spa,compass,0,0,1,5,subject18
BUBA094,eng,spa,latch,1,0,0,6,subject18
BUBA094,eng,spa,tripod,1,0,1,6,subject18
BUBA094,eng,spa,scroll,1,0,0,6,subject18
BUBA094,eng,spa,tongs,0,0,0,6,subject18
BUBA094,eng,spa,sphinx,0,0,1,6,subject18
BUBA094,eng,spa,yoke,0,0,0,6,subject18
BUBA094,eng,spa,trellis,1,0,0,6,subject18
BUBA094,eng,spa,protractor,1,0,0,6,subject18
BUBA094,eng,spa,abacus,0,0,1,6,subject18
BUBA096,eng,spa,comb,1,1,0,1,subject19
BUBA096,eng,spa,flower,1,0,1,1,subject19
BUBA096,eng,spa,helicopter,0,0,1,2,subject19
BUBA096,eng,spa,broom,0,1,0,2,subject19
BUBA096,eng,spa,octopus,0,1,0,2,subject19
BUBA096,eng,spa,mushroom,0,1,0,2,subject19
BUBA096,eng,spa,hanger,0,0,0,2,subject19
BUBA096,eng,spa,wheelchair,0,0,0,2,subject19
BUBA096,eng,spa,camel,0,0,1,2,subject19
BUBA096,eng,spa,mask,0,1,1,2,subject19
BUBA096,eng,spa,racquet,1,0,1,3,subject19
BUBA096,eng,spa,snail,0,0,0,3,subject19
BUBA096,eng,spa,volcano,0,1,1,3,subject19
BUBA096,eng,spa,seahorse,0,0,0,3,subject19
BUBA096,eng,spa,dart,0,1,1,3,subject19
BUBA096,eng,spa,canoe,1,0,1,3,subject19
BUBA096,eng,spa,wreath,0,0,0,3,subject19
BUBA096,eng,spa,beaver,0,0,0,3,subject19
BUBA096,eng,spa,harmonica,0,0,1,3,subject19
BUBA096,eng,spa,rhinoceros,0,0,1,4,subject19
BUBA096,eng,spa,acorn,0,0,0,4,subject19
BUBA096,eng,spa,igloo,0,0,1,4,subject19
BUBA096,eng,spa,stilts,0,0,0,4,subject19
BUBA096,eng,spa,dominos,0,0,1,4,subject19
BUBA096,eng,spa,harp,0,0,1,4,subject19
BUBA096,eng,spa,hammock,0,0,1,4,subject19
BUBA096,eng,spa,knocker,0,0,0,4,subject19
BUBA096,eng,spa,pyramid,0,0,1,5,subject19
BUBA096,eng,spa,muzzle,0,0,0,5,subject19
BUBA096,eng,spa,unicorn,0,0,1,5,subject19
BUBA096,eng,spa,funnel,0,0,0,5,subject19
BUBA096,eng,spa,accordion,0,0,1,5,subject19
BUBA096,eng,spa,noose,0,0,0,5,subject19
BUBA096,eng,spa,asparagus,0,1,1,5,subject19
BUBA096,eng,spa,compass,0,0,1,5,subject19
BUBA096,eng,spa,latch,0,0,0,6,subject19
BUBA096,eng,spa,tripod,0,0,1,6,subject19
BUBA096,eng,spa,scroll,0,0,0,6,subject19
BUBA096,eng,spa,tongs,0,0,0,6,subject19
BUBA096,eng,spa,sphinx,0,0,1,6,subject19
BUBA096,eng,spa,yoke,0,0,0,6,subject19
BUBA096,eng,spa,trellis,0,0,0,6,subject19
BUBA096,eng,spa,protractor,0,0,0,6,subject19
BUBA096,eng,spa,abacus,0,0,1,6,subject19
BUBA097,eng,spa,comb,1,0,0,1,subject20
BUBA097,eng,spa,flower,1,1,1,1,subject20
BUBA097,eng,spa,helicopter,1,0,1,2,subject20
BUBA097,eng,spa,broom,1,0,0,2,subject20
BUBA097,eng,spa,octopus,1,1,0,2,subject20
BUBA097,eng,spa,mushroom,1,0,0,2,subject20
BUBA097,eng,spa,hanger,1,0,0,2,subject20
BUBA097,eng,spa,wheelchair,1,0,0,2,subject20
BUBA097,eng,spa,camel,1,0,1,2,subject20
BUBA097,eng,spa,mask,1,1,1,2,subject20
BUBA097,eng,spa,racquet,1,1,1,3,subject20
BUBA097,eng,spa,snail,1,0,0,3,subject20
BUBA097,eng,spa,volcano,1,0,1,3,subject20
BUBA097,eng,spa,seahorse,1,0,0,3,subject20
BUBA097,eng,spa,dart,1,0,1,3,subject20
BUBA097,eng,spa,canoe,1,0,1,3,subject20
BUBA097,eng,spa,wreath,1,0,0,3,subject20
BUBA097,eng,spa,beaver,1,0,0,3,subject20
BUBA097,eng,spa,harmonica,1,0,1,3,subject20
BUBA097,eng,spa,rhinoceros,1,0,1,4,subject20
BUBA097,eng,spa,acorn,1,0,0,4,subject20
BUBA097,eng,spa,igloo,1,1,1,4,subject20
BUBA097,eng,spa,stilts,1,0,0,4,subject20
BUBA097,eng,spa,dominos,1,1,1,4,subject20
BUBA097,eng,spa,harp,1,0,1,4,subject20
BUBA097,eng,spa,hammock,1,0,1,4,subject20
BUBA097,eng,spa,knocker,1,0,0,4,subject20
BUBA097,eng,spa,pyramid,1,0,1,5,subject20
BUBA097,eng,spa,muzzle,1,0,0,5,subject20
BUBA097,eng,spa,unicorn,1,0,1,5,subject20
BUBA097,eng,spa,funnel,1,0,0,5,subject20
BUBA097,eng,spa,accordion,0,0,1,5,subject20
BUBA097,eng,spa,noose,1,0,0,5,subject20
BUBA097,eng,spa,asparagus,0,0,1,5,subject20
BUBA097,eng,spa,compass,1,0,1,5,subject20
BUBA097,eng,spa,latch,1,0,0,6,subject20
BUBA097,eng,spa,tripod,0,0,1,6,subject20
BUBA097,eng,spa,scroll,0,0,0,6,subject20
BUBA097,eng,spa,tongs,1,0,0,6,subject20
BUBA097,eng,spa,sphinx,0,0,1,6,subject20
BUBA097,eng,spa,yoke,0,0,0,6,subject20
BUBA097,eng,spa,trellis,0,0,0,6,subject20
BUBA097,eng,spa,protractor,0,0,0,6,subject20
BUBA097,eng,spa,abacus,0,0,1,6,subject20
BUBA098,eng,spa,comb,1,0,0,1,subject21
BUBA098,eng,spa,flower,1,0,1,1,subject21
BUBA098,eng,spa,helicopter,1,0,1,2,subject21
BUBA098,eng,spa,broom,1,1,0,2,subject21
BUBA098,eng,spa,octopus,1,1,0,2,subject21
BUBA098,eng,spa,mushroom,1,0,0,2,subject21
BUBA098,eng,spa,hanger,1,1,0,2,subject21
BUBA098,eng,spa,wheelchair,1,1,0,2,subject21
BUBA098,eng,spa,camel,1,1,1,2,subject21
BUBA098,eng,spa,mask,1,1,1,2,subject21
BUBA098,eng,spa,racquet,1,0,1,3,subject21
BUBA098,eng,spa,snail,1,0,0,3,subject21
BUBA098,eng,spa,volcano,1,0,1,3,subject21
BUBA098,eng,spa,seahorse,1,0,0,3,subject21
BUBA098,eng,spa,dart,1,0,1,3,subject21
BUBA098,eng,spa,canoe,1,0,1,3,subject21
BUBA098,eng,spa,wreath,1,0,0,3,subject21
BUBA098,eng,spa,beaver,1,0,0,3,subject21
BUBA098,eng,spa,harmonica,1,1,1,3,subject21
BUBA098,eng,spa,rhinoceros,1,0,1,4,subject21
BUBA098,eng,spa,acorn,0,0,0,4,subject21
BUBA098,eng,spa,igloo,1,1,1,4,subject21
BUBA098,eng,spa,stilts,1,0,0,4,subject21
BUBA098,eng,spa,dominos,1,1,1,4,subject21
BUBA098,eng,spa,harp,1,0,1,4,subject21
BUBA098,eng,spa,hammock,1,1,1,4,subject21
BUBA098,eng,spa,knocker,1,0,0,4,subject21
BUBA098,eng,spa,pyramid,1,0,1,5,subject21
BUBA098,eng,spa,muzzle,1,0,0,5,subject21
BUBA098,eng,spa,unicorn,1,1,1,5,subject21
BUBA098,eng,spa,funnel,1,0,0,5,subject21
BUBA098,eng,spa,accordion,0,1,1,5,subject21
BUBA098,eng,spa,noose,1,1,0,5,subject21
BUBA098,eng,spa,asparagus,1,0,1,5,subject21
BUBA098,eng,spa,compass,1,0,1,5,subject21
BUBA098,eng,spa,latch,1,0,0,6,subject21
BUBA098,eng,spa,tripod,1,0,1,6,subject21
BUBA098,eng,spa,scroll,1,0,0,6,subject21
BUBA098,eng,spa,tongs,1,0,0,6,subject21
BUBA098,eng,spa,sphinx,0,0,1,6,subject21
BUBA098,eng,spa,yoke,1,0,0,6,subject21
BUBA098,eng,spa,trellis,0,0,0,6,subject21
BUBA098,eng,spa,protractor,0,0,0,6,subject21
BUBA098,eng,spa,abacus,1,0,1,6,subject21
BUBA102,eng,spa,comb,1,1,0,1,subject22
BUBA102,eng,spa,flower,1,1,1,1,subject22
BUBA102,eng,spa,helicopter,1,1,1,2,subject22
BUBA102,eng,spa,broom,0,1,0,2,subject22
BUBA102,eng,spa,octopus,0,1,0,2,subject22
BUBA102,eng,spa,mushroom,0,0,0,2,subject22
BUBA102,eng,spa,hanger,1,1,0,2,subject22
BUBA102,eng,spa,wheelchair,0,1,0,2,subject22
BUBA102,eng,spa,camel,1,1,1,2,subject22
BUBA102,eng,spa,mask,1,1,1,2,subject22
BUBA102,eng,spa,racquet,1,1,1,3,subject22
BUBA102,eng,spa,snail,0,0,0,3,subject22
BUBA102,eng,spa,volcano,1,1,1,3,subject22
BUBA102,eng,spa,seahorse,0,1,0,3,subject22
BUBA102,eng,spa,dart,0,0,1,3,subject22
BUBA102,eng,spa,canoe,0,1,1,3,subject22
BUBA102,eng,spa,wreath,0,1,0,3,subject22
BUBA102,eng,spa,beaver,0,0,0,3,subject22
BUBA102,eng,spa,harmonica,0,1,1,3,subject22
BUBA102,eng,spa,rhinoceros,0,1,1,4,subject22
BUBA102,eng,spa,acorn,0,0,0,4,subject22
BUBA102,eng,spa,igloo,1,1,1,4,subject22
BUBA102,eng,spa,stilts,0,0,0,4,subject22
BUBA102,eng,spa,dominos,1,0,1,4,subject22
BUBA102,eng,spa,harp,0,1,1,4,subject22
BUBA102,eng,spa,hammock,0,1,1,4,subject22
BUBA102,eng,spa,knocker,0,0,0,4,subject22
BUBA102,eng,spa,pyramid,0,1,1,5,subject22
BUBA102,eng,spa,muzzle,0,0,0,5,subject22
BUBA102,eng,spa,unicorn,0,1,1,5,subject22
BUBA102,eng,spa,funnel,0,1,0,5,subject22
BUBA102,eng,spa,accordion,0,0,1,5,subject22
BUBA102,eng,spa,noose,0,1,0,5,subject22
BUBA102,eng,spa,asparagus,0,0,1,5,subject22
BUBA102,eng,spa,compass,0,0,1,5,subject22
BUBA102,eng,spa,latch,0,0,0,6,subject22
BUBA102,eng,spa,tripod,1,1,1,6,subject22
BUBA102,eng,spa,scroll,0,0,0,6,subject22
BUBA102,eng,spa,tongs,0,0,0,6,subject22
BUBA102,eng,spa,sphinx,0,0,1,6,subject22
BUBA102,eng,spa,yoke,0,0,0,6,subject22
BUBA102,eng,spa,trellis,0,0,0,6,subject22
BUBA102,eng,spa,protractor,0,0,0,6,subject22
BUBA102,eng,spa,abacus,0,1,1,6,subject22
BUBA108,eng,spa,comb,1,0,0,1,subject23
BUBA108,eng,spa,flower,1,0,1,1,subject23
BUBA108,eng,spa,helicopter,0,0,1,2,subject23
BUBA108,eng,spa,broom,1,0,0,2,subject23
BUBA108,eng,spa,octopus,1,0,0,2,subject23
BUBA108,eng,spa,mushroom,0,0,0,2,subject23
BUBA108,eng,spa,hanger,1,0,0,2,subject23
BUBA108,eng,spa,wheelchair,0,0,0,2,subject23
BUBA108,eng,spa,camel,1,0,1,2,subject23
BUBA108,eng,spa,mask,1,0,1,2,subject23
BUBA108,eng,spa,racquet,0,0,1,3,subject23
BUBA108,eng,spa,snail,1,0,0,3,subject23
BUBA108,eng,spa,volcano,1,0,1,3,subject23
BUBA108,eng,spa,seahorse,0,0,0,3,subject23
BUBA108,eng,spa,dart,0,0,1,3,subject23
BUBA108,eng,spa,canoe,0,0,1,3,subject23
BUBA108,eng,spa,wreath,0,0,0,3,subject23
BUBA108,eng,spa,beaver,0,0,0,3,subject23
BUBA108,eng,spa,harmonica,0,0,1,3,subject23
BUBA108,eng,spa,rhinoceros,0,0,1,4,subject23
BUBA108,eng,spa,acorn,1,0,0,4,subject23
BUBA108,eng,spa,igloo,1,0,1,4,subject23
BUBA108,eng,spa,stilts,0,0,0,4,subject23
BUBA108,eng,spa,dominos,0,0,1,4,subject23
BUBA108,eng,spa,harp,0,0,1,4,subject23
BUBA108,eng,spa,hammock,0,0,1,4,subject23
BUBA108,eng,spa,knocker,0,0,0,4,subject23
BUBA108,eng,spa,pyramid,0,0,1,5,subject23
BUBA108,eng,spa,muzzle,0,0,0,5,subject23
BUBA108,eng,spa,unicorn,1,0,1,5,subject23
BUBA108,eng,spa,funnel,0,0,0,5,subject23
BUBA108,eng,spa,accordion,0,0,1,5,subject23
BUBA108,eng,spa,noose,0,0,0,5,subject23
BUBA108,eng,spa,asparagus,0,0,1,5,subject23
BUBA108,eng,spa,compass,0,0,1,5,subject23
BUBA108,eng,spa,latch,0,0,0,6,subject23
BUBA108,eng,spa,tripod,0,0,1,6,subject23
BUBA108,eng,spa,scroll,0,0,0,6,subject23
BUBA108,eng,spa,tongs,0,0,0,6,subject23
BUBA108,eng,spa,sphinx,0,0,1,6,subject23
BUBA108,eng,spa,yoke,0,0,0,6,subject23
BUBA108,eng,spa,trellis,0,0,0,6,subject23
BUBA108,eng,spa,protractor,0,0,0,6,subject23
BUBA108,eng,spa,abacus,0,0,1,6,subject23
BUBA109,eng,spa,comb,1,0,0,1,subject24
BUBA109,eng,spa,flower,1,0,1,1,subject24
BUBA109,eng,spa,helicopter,0,0,1,2,subject24
BUBA109,eng,spa,broom,1,0,0,2,subject24
BUBA109,eng,spa,octopus,1,0,0,2,subject24
BUBA109,eng,spa,mushroom,1,0,0,2,subject24
BUBA109,eng,spa,hanger,1,0,0,2,subject24
BUBA109,eng,spa,wheelchair,0,0,0,2,subject24
BUBA109,eng,spa,camel,1,0,1,2,subject24
BUBA109,eng,spa,mask,1,1,1,2,subject24
BUBA109,eng,spa,racquet,1,0,1,3,subject24
BUBA109,eng,spa,snail,1,0,0,3,subject24
BUBA109,eng,spa,volcano,1,0,1,3,subject24
BUBA109,eng,spa,seahorse,0,0,0,3,subject24
BUBA109,eng,spa,dart,0,0,1,3,subject24
BUBA109,eng,spa,canoe,1,0,1,3,subject24
BUBA109,eng,spa,wreath,0,0,0,3,subject24
BUBA109,eng,spa,beaver,1,0,0,3,subject24
BUBA109,eng,spa,harmonica,1,0,1,3,subject24
BUBA109,eng,spa,rhinoceros,1,0,1,4,subject24
BUBA109,eng,spa,acorn,0,0,0,4,subject24
BUBA109,eng,spa,igloo,0,0,1,4,subject24
BUBA109,eng,spa,stilts,0,0,0,4,subject24
BUBA109,eng,spa,dominos,0,0,1,4,subject24
BUBA109,eng,spa,harp,1,0,1,4,subject24
BUBA109,eng,spa,hammock,0,0,1,4,subject24
BUBA109,eng,spa,knocker,0,0,0,4,subject24
BUBA109,eng,spa,pyramid,0,0,1,5,subject24
BUBA109,eng,spa,muzzle,0,0,0,5,subject24
BUBA109,eng,spa,unicorn,0,0,1,5,subject24
BUBA109,eng,spa,funnel,1,0,0,5,subject24
BUBA109,eng,spa,accordion,0,0,1,5,subject24
BUBA109,eng,spa,noose,1,0,0,5,subject24
BUBA109,eng,spa,asparagus,0,0,1,5,subject24
BUBA109,eng,spa,compass,0,0,1,5,subject24
BUBA109,eng,spa,latch,0,0,0,6,subject24
BUBA109,eng,spa,tripod,0,0,1,6,subject24
BUBA109,eng,spa,scroll,0,0,0,6,subject24
BUBA109,eng,spa,tongs,0,0,0,6,subject24
BUBA109,eng,spa,sphinx,0,0,1,6,subject24
BUBA109,eng,spa,yoke,0,0,0,6,subject24
BUBA109,eng,spa,trellis,0,0,0,6,subject24
BUBA109,eng,spa,protractor,0,0,0,6,subject24
BUBA109,eng,spa,abacus,0,0,1,6,subject24
BUBA112,eng,spa,comb,0,1,0,1,subject25
BUBA112,eng,spa,flower,1,1,1,1,subject25
BUBA112,eng,spa,helicopter,1,1,1,2,subject25
BUBA112,eng,spa,broom,0,1,0,2,subject25
BUBA112,eng,spa,octopus,1,1,0,2,subject25
BUBA112,eng,spa,mushroom,1,1,0,2,subject25
BUBA112,eng,spa,hanger,0,1,0,2,subject25
BUBA112,eng,spa,wheelchair,1,1,0,2,subject25
BUBA112,eng,spa,camel,1,1,1,2,subject25
BUBA112,eng,spa,mask,1,1,1,2,subject25
BUBA112,eng,spa,racquet,1,1,1,3,subject25
BUBA112,eng,spa,snail,1,1,0,3,subject25
BUBA112,eng,spa,volcano,0,1,1,3,subject25
BUBA112,eng,spa,seahorse,1,1,0,3,subject25
BUBA112,eng,spa,dart,1,1,1,3,subject25
BUBA112,eng,spa,canoe,0,1,1,3,subject25
BUBA112,eng,spa,wreath,0,1,0,3,subject25
BUBA112,eng,spa,beaver,0,0,0,3,subject25
BUBA112,eng,spa,harmonica,0,1,1,3,subject25
BUBA112,eng,spa,rhinoceros,0,1,1,4,subject25
BUBA112,eng,spa,acorn,0,0,0,4,subject25
BUBA112,eng,spa,igloo,1,1,1,4,subject25
BUBA112,eng,spa,stilts,0,1,0,4,subject25
BUBA112,eng,spa,dominos,0,0,1,4,subject25
BUBA112,eng,spa,harp,0,1,1,4,subject25
BUBA112,eng,spa,hammock,1,1,1,4,subject25
BUBA112,eng,spa,knocker,0,0,0,4,subject25
BUBA112,eng,spa,pyramid,0,1,1,5,subject25
BUBA112,eng,spa,muzzle,0,1,0,5,subject25
BUBA112,eng,spa,unicorn,1,1,1,5,subject25
BUBA112,eng,spa,funnel,0,1,0,5,subject25
BUBA112,eng,spa,accordion,0,1,1,5,subject25
BUBA112,eng,spa,noose,0,0,0,5,subject25
BUBA112,eng,spa,asparagus,1,0,1,5,subject25
BUBA112,eng,spa,compass,0,0,1,5,subject25
BUBA112,eng,spa,latch,0,0,0,6,subject25
BUBA112,eng,spa,tripod,0,1,1,6,subject25
BUBA112,eng,spa,scroll,0,1,0,6,subject25
BUBA112,eng,spa,tongs,0,0,0,6,subject25
BUBA112,eng,spa,sphinx,0,0,1,6,subject25
BUBA112,eng,spa,yoke,0,0,0,6,subject25
BUBA112,eng,spa,trellis,0,0,0,6,subject25
BUBA112,eng,spa,protractor,0,0,0,6,subject25
BUBA112,eng,spa,abacus,0,1,1,6,subject25
BUBA113,eng,spa,comb,1,1,0,1,subject26
BUBA113,eng,spa,flower,1,1,1,1,subject26
BUBA113,eng,spa,helicopter,1,1,1,2,subject26
BUBA113,eng,spa,broom,1,1,0,2,subject26
BUBA113,eng,spa,octopus,1,0,0,2,subject26
BUBA113,eng,spa,mushroom,1,1,0,2,subject26
BUBA113,eng,spa,hanger,1,1,0,2,subject26
BUBA113,eng,spa,wheelchair,1,1,0,2,subject26
BUBA113,eng,spa,camel,1,1,1,2,subject26
BUBA113,eng,spa,mask,1,1,1,2,subject26
BUBA113,eng,spa,racquet,1,1,1,3,subject26
BUBA113,eng,spa,snail,1,1,0,3,subject26
BUBA113,eng,spa,volcano,1,1,1,3,subject26
BUBA113,eng,spa,seahorse,1,1,0,3,subject26
BUBA113,eng,spa,dart,1,1,1,3,subject26
BUBA113,eng,spa,canoe,1,0,1,3,subject26
BUBA113,eng,spa,wreath,1,0,0,3,subject26
BUBA113,eng,spa,beaver,1,0,0,3,subject26
BUBA113,eng,spa,harmonica,1,1,1,3,subject26
BUBA113,eng,spa,rhinoceros,1,0,1,4,subject26
BUBA113,eng,spa,acorn,1,0,0,4,subject26
BUBA113,eng,spa,igloo,1,1,1,4,subject26
BUBA113,eng,spa,stilts,1,1,0,4,subject26
BUBA113,eng,spa,dominos,1,1,1,4,subject26
BUBA113,eng,spa,harp,1,1,1,4,subject26
BUBA113,eng,spa,hammock,1,1,1,4,subject26
BUBA113,eng,spa,knocker,1,0,0,4,subject26
BUBA113,eng,spa,pyramid,1,1,1,5,subject26
BUBA113,eng,spa,muzzle,0,0,0,5,subject26
BUBA113,eng,spa,unicorn,1,1,1,5,subject26
BUBA113,eng,spa,funnel,1,1,0,5,subject26
BUBA113,eng,spa,accordion,1,1,1,5,subject26
BUBA113,eng,spa,noose,1,0,0,5,subject26
BUBA113,eng,spa,asparagus,1,1,1,5,subject26
BUBA113,eng,spa,compass,0,0,1,5,subject26
BUBA113,eng,spa,latch,1,0,0,6,subject26
BUBA113,eng,spa,tripod,1,1,1,6,subject26
BUBA113,eng,spa,scroll,1,0,0,6,subject26
BUBA113,eng,spa,tongs,1,0,0,6,subject26
BUBA113,eng,spa,sphinx,0,0,1,6,subject26
BUBA113,eng,spa,yoke,0,0,0,6,subject26
BUBA113,eng,spa,trellis,0,0,0,6,subject26
BUBA113,eng,spa,protractor,0,0,0,6,subject26
BUBA113,eng,spa,abacus,0,0,1,6,subject26